"Criminal Justice Information Services Division","Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home"
"City","Population","Violentcrime","Murder andnonnegligentmanslaughter","Forciblerape","Robbery","Aggravatedassault","Propertycrime","Burglary","Larceny-theft","Motorvehicletheft","Arson"
"Sea Girt","2,107","5","0","0","0","5","37","15","22","0","0"
"Sea Isle City","2,938","8","0","0","1","7","314","124","187","3","3"
"Seaside Heights","3,397","48","0","1","11","36","322","63","244","15","1"
"Seaside Park","2,351","4","0","0","3","1","88","15","71","2","0"
"Secaucus","15,852","30","0","0","17","13","480","46","412","22","0"
"Ship Bottom","1,479","0","0","0","0","0","59","6","53","0","0"
"Shrewsbury","3,815","6","0","0","3","3","101","11","87","3","0"
"Somerdale","5,116","7","0","0","4","3","176","40","125","11","0"
"Somers Point","11,401","48","0","2","11","35","425","92","330","3","1"
"Somerville","12,847","14","0","3","4","7","177","28","137","12","0"
"South Amboy","7,802","17","0","2","4","11","86","13","66","7","1"
"South Bound Brook","5,242","2","0","0","0","2","16","4","12","0","0"
"South Brunswick Township","41,861","31","0","2","9","20","466","99","343","24","0"
"South Hackensack Township","2,271","6","0","1","2","3","71","9","52","10","0"
"South Harrison Township","3,298","2","0","0","0","2","29","9","20","0","0"
"South Orange","16,024","58","0","0","41","17","414","135","248","31","1"
"South Plainfield","22,848","45","1","0","20","24","412","59","323","30","2"
"South River","15,809","32","0","3","4","25","228","31","191","6","2"
"South Toms River","3,759","9","0","0","4","5","92","21","66","5","1"
"Sparta Township","19,466","1","0","0","0","1","132","15","116","1","0"
"Spotswood","8,261","5","0","0","1","4","104","20","83","1","2"
"Springfield","15,353","9","0","0","4","5","211","34","162","15","2"
"Springfield Township","3,498","2","0","0","0","2","30","11","15","4","0"
"Spring Lake","3,561","1","0","0","0","1","115","22","92","1","0"
"Spring Lake Heights","5,164","1","0","0","0","1","35","10","25","0","0"
"Stafford Township","27,444","14","0","2","3","9","404","48","348","8","0"
"Stanhope","3,586","3","0","0","0","3","42","4","37","1","0"
"Stone Harbor","1,011","1","0","1","0","0","152","14","136","2","0"
"Stratford","7,067","13","0","0","3","10","143","37","100","6","2"
"Summit","20,783","19","1","1","2","15","219","39","176","4","0"
"Surf City","1,590","0","0","0","0","0","41","3","37","1","0"
"Swedesboro","2,422","3","0","0","0","3","14","3","9","2","0"
"Tavistock","33","0","0","0","0","0","0","0","0","0","1"
"Teaneck Township","38,666","78","3","2","36","37","599","127","448","24","9"
"Tenafly","14,864","3","0","0","0","3","101","21","74","6","0"
"Teterboro","17","0","0","0","0","0","18","2","12","4","0"
"Tewksbury Township","6,168","0","0","0","0","0","18","7","10","1","1"
"Tinton Falls","20,257","10","0","1","5","4","449","54","380","15","0"
"Toms River Township","98,282","101","3","5","52","41","2,849","547","2,274","28","7"
"Totowa","10,809","20","0","0","3","17","314","30","253","31","0"
"Trenton","83,552","1,198","15","13","500","670","2,516","865","1,289","362","45"
"Tuckerton","3,984","6","1","0","0","5","51","7","40","4","1"
"Union Beach","6,647","25","0","0","6","19","102","21","78","3","1"
"Union City","61,855","261","7","0","111","143","1,310","237","921","152","3"
"Union Township","53,945","104","1","2","64","37","1,023","130","777","116","3"
"Upper Saddle River","8,612","2","0","0","0","2","44","10","30","4","0"
"Ventnor City","12,177","25","0","1","11","13","367","119","245","3","1"
"Vernon Township","24,993","16","0","1","1","14","414","47","361","6","0"
"Verona","12,636","6","0","1","1","4","113","24","81","8","0"
"Vineland","59,924","223","3","6","83","131","2,127","515","1,536","76","7"
"Voorhees Township","32,441","37","0","5","14","18","807","139","646","22","3"
"Waldwick","9,643","4","0","0","1","3","70","6","64","0","0"
"Wallington","11,355","11","0","0","4","7","157","38","113","6","2"
"Wall Township","26,387","18","0","0","2","16","375","98","263","14","0"
"Wanaque","12,430","8","0","0","1","7","120","8","109","3","2"
"Warren Township","16,356","5","0","1","1","3","75","16","59","0","0"
"Washington","6,718","8","0","0","0","8","114","15","98","1","0"
"Washington Township, Bergen County","9,664","5","0","2","0","3","26","8","18","0","0"
"Washington Township, Glouchester County","52,251","87","0","1","34","52","1,218","189","985","44","10"
"Washington Township, Morris County","18,615","7","0","1","0","6","87","15","69","3","2"
"Washington Township, Warren County","6,949","1","0","0","0","1","64","7","55","2","0"
"Watchung","6,752","4","0","1","2","1","333","21","309","3","0"
"Waterford Township","10,774","22","0","2","7","13","189","43","142","4","1"
"Wayne Township","54,234","32","0","4","15","13","1,321","113","1,147","61","0"
"Weehawken Township","12,351","22","0","0","19","3","264","34","201","29","1"
"Wenonah","2,376","0","0","0","0","0","32","13","17","2","1"
"Westampton Township","8,877","19","1","3","10","5","171","39","128","4","0"
"West Amwell Township","3,002","7","0","0","0","7","31","10","19","2","0"
"West Caldwell Township","10,392","4","0","0","1","3","81","15","63","3","1"
"West Cape May","981","0","0","0","0","0","34","5","27","2","0"
"West Deptford Township","22,482","28","0","2","12","14","495","117","353","25","2"
"Westfield","29,867","17","0","2","6","9","237","43","185","9","0"
"West Long Branch","8,482","12","0","0","5","7","230","38","189","3","0"
"West Milford Township","28,049","18","0","4","6","8","296","103","185","8","9"
"West New York","46,907","171","3","5","79","84","736","203","448","85","7"
"West Orange","42,590","87","0","5","35","47","581","131","402","48","3"
"Westville","4,490","25","1","0","3","21","180","46","124","10","1"
"West Wildwood","404","1","0","0","0","1","22","3","19","0","0"
"West Windsor Township","27,202","12","0","1","8","3","399","47","343","9","0"
"Westwood","10,739","6","0","0","0","6","73","12","49","12","0"
"Wharton","6,108","6","0","1","0","5","122","39","80","3","0"
"Wildwood","5,222","58","0","2","21","35","551","160","385","6","0"
"Wildwood Crest","4,058","6","0","0","1","5","178","40","137","1","0"
"Willingboro Township","36,888","108","0","15","41","52","652","216","401","35","7"
"Winfield Township","1,445","0","0","0","0","0","24","7","16","1","0"
"Winslow Township","40,393","186","0","4","24","158","772","255","468","49","7"
"Woodbridge Township","98,576","167","1","9","67","90","2,296","267","1,904","125","3"
"Woodbury","10,527","42","0","2","18","22","475","96","360","19","3"
"Woodbury Heights","3,079","4","0","0","3","1","126","19","106","1","1"
"Woodcliff Lake","6,020","1","0","0","1","0","43","4","38","1","0"
"Woodland Park","12,383","15","0","0","9","6","210","46","151","13","0"
"Woodlynne","2,693","21","0","1","8","12","115","43","61","11","1"
"Wood-Ridge","7,491","2","0","0","1","1","91","19","62","10","0"
"Woodstown","3,392","4","0","0","0","4","54","8","44","2","0"
"Woolwich Township","10,659","4","0","0","2","2","79","14","63","2","0"
"Wyckoff Township","17,056","9","0","0","0","9","94","19","73","2","1"
