"City","Population","Violent crime","Murder and nonnegligent manslaughter","Forcible rape","Robbery","Aggravated assault","Property crime","Burglary","Larceny-theft","Motor vehicle theft","Arson1"
"Hewitt","12,888","11","0","2","0","9","237","55","167","15","2"
"Hickory Creek","2,896","1","0","0","0","1","107","14","93","0","0"
"Hidalgo","10,239","33","0","4","8","21","265","98","127","40","0"
"Highland Park","8,955","11","0","1","2","8","325","73","234","18","1"
"Highland Village","14,829","6","0","3","0","3","113","32","75","6","3"
"Hill Country Village","1,093","0","0","0","0","0","56","9","44","3","0"
"Hillsboro","9,051","38","0","6","11","21","331","53","260","18","0"
"Hitchcock","7,265","21","0","9","1","11","252","90","142","20","0"
"Holland","1,102","2","0","0","0","2","29","14","14","1","0"
"Holliday","1,739","0","0","0","0","0","17","2","15","0","0"
"Hollywood Park","3,231","2","0","0","1","1","88","18","67","3","0"
"Hondo","8,621","47","1","6","2","38","286","58","222","6","4"
"Hooks","2,979","5","0","0","0","5","24","5","16","3","0"
"Horizon City","7,925","5","0","2","1","2","161","30","120","11","0"
"Horseshoe Bay","3,656","4","2","0","0","2","45","18","27","0","0"
"Houston","2,045,732","23,987","334","872","11,128","11,653","120,425","27,541","72,476","20,408","1,262"
"Howe","2,723","13","0","0","0","13","25","6","16","3","0"
"Hubbard","1,709","12","0","0","1","11","26","6","17","3","0"
"Hudson","4,030","1","0","0","0","1","32","19","12","1","0"
"Hudson Oaks","1,836","7","0","1","1","5","113","2","106","5","0"
"Humble","15,000","127","2","14","55","56","1,533","129","1,203","201","3"
"Huntington","2,108","0","0","0","0","0","20","11","8","1","0"
"Huntsville","36,430","135","0","7","29","99","1,404","269","1,058","77","3"
"Hurst","38,516","169","0","16","27","126","2,080","268","1,686","126","0"
"Hutchins","2,899","20","2","1","5","12","131","26","86","19","1"
"Hutto","5,680","10","1","2","0","7","91","17","70","4","1"
"Idalou","2,131","7","0","1","1","5","43","8","33","2","0"
"Ingleside","9,307","15","0","8","2","5","211","56","144","11","3"
"Ingram","1,847","3","0","0","1","2","56","5","47","4","3"
"Iowa Park","6,324","12","0","1","1","10","113","27","79","7","0"
"Irving","197,747","910","2","66","270","572","9,548","1,730","6,658","1,160","61"
"Italy","2,126","13","0","2","0","11","66","13","50","3","0"
"Itasca","1,629","6","0","0","1","5","44","9","32","3","0"
"Jacinto City","10,213","33","0","0","15","18","347","64","247","36","0"
"Jacksboro","4,645","5","0","0","0","5","13","3","9","1","0"
"Jacksonville","14,371","78","0","12","13","53","682","140","500","42","2"
"Jamaica Beach","1,123","5","1","0","0","4","11","3","8","0","0"
"Jasper","7,664","76","0","9","21","46","676","110","556","10","0"
"Jefferson","2,044","13","0","3","2","8","105","26","77","2","1"
"Jersey Village","7,280","26","0","1","4","21","315","53","221","41","0"
"Johnson City","1,461","2","0","0","0","2","53","4","48","1","0"
"Jones Creek","2,188","4","0","0","0","4","0","0","0","0","1"
"Jonestown","1,799","12","0","1","3","8","52","10","39","3","0"
"Jourdanton","4,234","11","0","0","0","11","58","22","32","4","0"
"Junction","2,684","10","0","0","1","9","56","3","51","2","0"
"Karnes City","3,496","5","1","0","0","4","48","16","29","3","0"
"Katy","13,226","99","0","2","10","87","570","76","467","27","1"
"Kaufman","7,897","23","0","6","6","11","293","71","196","26","0"
"Keene","5,825","7","0","1","2","4","133","43","80","10","0"
"Keller","35,489","35","1","8","5","21","601","95","483","23","0"
"Kemah","2,416","7","1","2","0","4","71","6","61","4","1"
"Kemp","1,253","3","0","0","0","3","49","8","39","2","0"
"Kenedy","3,510","13","0","1","0","12","62","21","40","1","0"
"Kennedale","6,602","30","0","4","5","21","314","76","203","35","2"
"Kermit","5,395","9","0","0","0","9","47","4","40","3","0"
"Kerrville","21,830","66","0","20","18","28","785","136","631","18","6"
"Kilgore","11,810","52","0","7","7","38","1,040","131","860","49","0"
"Killeen","98,538","806","8","85","224","489","5,862","2,071","3,644","147","34"
"Kingsville","25,672","182","1","9","16","156","1,593","477","1,080","36","5"
"Kirby","8,818","19","0","2","5","12","146","35","97","14","3"
"Kirbyville","2,061","3","0","0","0","3","38","20","13","5","0"
"Knox City","1,131","2","0","1","0","1","21","12","8","1","0"
"Kountze","2,172","4","0","0","1","3","63","25","28","10","1"
"Kress","795","2","0","0","0","2","12","7","4","1","1"
"Kyle","14,284","14","0","1","2","11","195","39","147","9","0"
"Lacy-Lakeview","5,923","26","0","9","4","13","317","60","225","32","0"
"Lago Vista","5,514","14","0","2","0","12","131","29","93","9","4"
"La Grange","4,646","5","0","0","1","4","96","22","69","5","0"
"Laguna Vista","2,447","7","0","2","0","5","33","3","27","3","0"
"La Joya","4,426","13","0","2","0","11","80","25","50","5","1"
"Lake Dallas","7,007","10","0","1","4","5","189","21","153","15","0"
"Lake Jackson","27,466","34","0","3","12","19","809","111","670","28","1"
"Lakeside","1,154","2","0","0","0","2","32","5","20","7","0"
"Lakeview","6,688","11","0","0","0","11","70","14","51","5","0"
"Lakeway","8,542","5","0","3","0","2","137","21","109","7","0"
"Lake Worth","4,724","61","1","0","13","47","1,037","70","946","21","1"
"La Marque","13,959","101","1","27","23","50","728","206","454","68","11"
"Lamesa","9,537","57","1","4","0","52","227","73","145","9","1"
"Lampasas","8,013","32","0","18","0","14","271","31","226","14","1"
"Lancaster","30,802","158","3","6","24","125","1,691","520","974","197","0"
"La Porte","33,812","32","0","6","4","22","574","138","365","71","13"
"Laredo","206,555","1,054","18","64","246","726","12,462","1,552","9,953","957","117"
"La Vernia","1,075","1","0","0","0","1","24","3","18","3","0"
"Lavon","426","1","0","0","0","1","14","4","9","1","0"
"League City","58,935","42","1","11","9","21","1,537","365","1,088","84","4"
"Leander","16,135","30","0","0","2","28","243","52","178","13","4"
"Leon Valley","9,530","38","2","4","12","20","771","80","654","37","0"
"Levelland","12,981","53","0","8","5","40","502","144","339","19","9"
"Lewisville","90,608","199","2","23","55","119","3,772","510","2,913","349","11"
"Lexington","1,271","7","0","1","0","6","61","14","46","1","1"
"Liberty","8,441","9","0","0","3","6","257","75","168","14","1"
"Lindale","3,877","3","0","3","0","0","146","17","125","4","3"
"Linden","2,230","10","0","4","1","5","80","21","50","9","0"
"Little Elm","15,129","20","0","1","2","17","191","40","144","7","1"
"Littlefield","6,465","30","0","12","0","18","163","52","109","2","0"
"Live Oak","10,188","32","0","3","4","25","559","45","481","33","5"
"Livingston","6,486","19","0","5","1","13","363","87","265","11","0"
"Llano","3,438","1","0","1","0","0","70","18","47","5","0"
"Lockhart","13,745","58","0","2","3","53","437","73","350","14","0"
"Lockney","1,953","3","0","1","0","2","37","14","23","0","0"
"Lone Star","1,633","10","0","1","0","9","86","30","51","5","0"
"Longview","76,545","846","8","67","127","644","4,926","1,087","3,272","567","28"
"Lorena","1,566","2","0","0","1","1","29","4","24","1","0"
"Los Fresnos","5,181","3","0","1","0","2","103","17","83","3","4"
"Lubbock","211,271","2,222","11","105","309","1,797","12,786","2,697","9,312","777","77"
"Lufkin","34,051","188","2","22","39","125","1,165","341","744","80","8"
"Luling","5,507","23","0","1","2","20","309","44","253","12","3"
"Lumberton","9,535","9","0","0","1","8","268","52","202","14","0"
"Lytle","2,665","3","0","0","1","2","68","11","56","1","0"
"Madisonville","4,324","43","0","7","5","31","217","62","139","16","0"
"Magnolia","1,255","9","0","2","1","6","60","9","44","7","0"
"Malakoff","2,397","12","0","4","1","7","100","28","63","9","0"
"Manor","1,184","17","0","1","1","15","105","17","80","8","0"
"Mansfield","35,306","108","0","7","19","82","1,124","261","776","87","4"
"Manvel","3,320","2","0","0","1","1","102","30","66","6","0"
"Marble Falls","6,159","8","0","5","2","1","355","39","286","30","3"
"Marfa","2,038","6","0","0","0","6","33","11","21","1","0"
"Marion","1,146","0","0","0","0","0","30","9","20","1","1"
"Marlin","6,402","27","1","3","4","19","157","41","105","11","2"
"Marshall","24,060","127","3","26","22","76","1,206","344","797","65","14"
"Mart","2,471","5","0","0","1","4","39","10","26","3","0"
"Martindale","1,029","0","0","0","0","0","6","3","2","1","0"
"Mathis","5,434","34","1","0","5","28","153","72","78","3","2"
"McAllen","122,729","421","8","34","129","250","8,187","734","6,877","576","19"
"McGregor","4,855","19","0","3","1","15","130","25","102","3","0"
"McKinney","89,863","228","1","44","41","142","2,059","451","1,469","139","26"
"Meadows Place","5,865","8","0","0","6","2","81","6","67","8","0"
"Melissa","2,099","4","0","0","1","3","66","19","44","3","0"
"Memorial Villages","11,801","10","0","1","5","4","172","49","115","8","0"
"Memphis","2,466","3","0","0","0","3","57","29","23","5","0"
"Mercedes","14,397","52","0","3","5","44","668","159","438","71","4"
"Meridian","1,542","5","0","0","0","5","9","2","6","1","0"
"Merkel","2,652","2","0","0","2","0","44","18","24","2","0"
"Mesquite","131,844","530","7","15","169","339","5,510","837","3,964","709"," "
"Mexia","6,854","43","0","4","9","30","502","117","362","23","2"
"Midland","99,695","408","1","80","50","277","3,765","779","2,808","178","9"
"Midlothian","11,790","15","0","5","2","8","331","71","232","28","2"
"Milford","728","2","0","0","0","2","6","2","4","0","0"
"Mineral Wells","17,131","66","1","22","8","35","910","163","701","46","3"
"Mission","58,763","72","4","5","20","43","3,437","619","2,497","321","3"
"Missouri City","67,682","167","2","13","73","79","1,288","345","826","117","8"
"Monahans","6,508","25","1","1","0","23","136","36","98","2","1"
"Mont Belvieu","2,530","9","1","0","4","4","162","16","141","5","0"
"Montgomery","544","1","0","0","1","0","11","3","8","0","0"
"Morgans Point Resort","3,796","3","0","0","1","2","46","17","28","1","0"
"Mount Pleasant","14,850","51","1","0","10","40","537","87","416","34","4"
"Muleshoe","4,615","10","0","5","0","5","167","51","110","6","2"
"Munday","1,418","1","0","0","0","1","17","4","13","0","0"
"Mustang Ridge","912","1","0","0","0","1","22","7","14","1","0"
"Nacogdoches","31,151","111","0","13","33","65","1,173","221","914","38","1"
"Nash","2,330","5","0","0","0","5","47","11","34","2","0"
"Nassau Bay","4,175","8","1","0","1","6","126","28","92","6","0"
"Navasota","7,407","37","0","2","11","24","422","81","328","13","2"
"Nederland","17,114","39","0","6","7","26","668","154","479","35","3"
"Needville","3,199","6","0","0","0","6","30","15","13","2","0"
"New Boston","4,720","16","0","0","1","15","258","25","223","10","1"
"New Braunfels","45,670","122","0","8","19","95","2,028","295","1,643","90","6"
"New Deal","721","0","0","0","0","0","5","1","4","0","0"
"Nocona","3,283","9","0","3","0","6","87","25","56","6","0"
"Nolanville","2,158","8","0","1","1","6","127","50","70","7","1"
"Northlake","1,037","2","0","0","0","2","24","10","9","5","0"
"North Richland Hills","61,478","158","0","21","37","100","2,144","416","1,599","129","2"
"Oak Ridge","259","0","0","0","0","0","3","0","2","1","0"
"Oak Ridge North","3,356","9","0","3","2","4","48","11","33","4","0"
"Odessa","94,371","590","3","12","72","503","3,720","756","2,785","179","33"
"Olmos Park","2,364","1","0","0","0","1","54","7","46","1","0"
"Olney","3,392","4","0","1","1","2","67","13","53","1","0"
"Orange","18,438","206","1","27","40","138","1,224","331","806","87","6"
"Orange Grove","1,404","9","0","1","1","7","27","21","4","2","0"
"Overton","2,354","3","0","0","0","3","34","14","20","0","0"
"Ovilla","3,796","2","0","0","0","2","64","6","51","7","0"
"Oyster Creek","1,258","12","0","1","0","11","47","25","19","3","0"
"Paducah","1,388","0","0","0","0","0","16","11","4","1","4"
"Palacios","5,320","39","1","2","2","34","185","84","90","11","0"
"Palestine","18,163","80","0","4","9","67","737","147","547","43","5"
"Palmer","2,049","4","0","0","1","3","50","4","45","1","0"
"Pampa","16,977","81","0","11","4","66","881","192","640","49","0"
"Panhandle","2,607","7","0","2","0","5","11","4","7","0","0"
"Pantego","2,375","14","0","1","3","10","179","34","139","6","0"
"Paris","27,015","250","1","55","41","153","2,555","432","2,036","87","1"
"Parker","1,998","0","0","0","0","0","32","2","30","0","0"
"Pasadena","146,546","632","5","51","146","430","4,914","1,063","3,397","454","50"
"Pearland","53,264","86","1","34","22","29","1,373","364","921","88","3"
"Pearsall","7,811","25","3","0","1","21","334","105","223","6","1"
"Pecos","8,557","16","0","0","1","15","155","31","122","2","0"
"Pelican Bay","1,618","15","0","0","0","15","36","14","20","2","4"
"Penitas","1,212","5","0","0","3","2","39","14","22","3","0"
"Perryton","8,014","12","0","1","0","11","67","8","56","3","1"
"Pflugerville","26,337","27","1","7","7","12","438","74","346","18","5"
"Pharr","57,774","198","4","17","52","125","2,912","573","2,183","156","17"
"Pilot Point","4,039","8","0","1","0","7","91","24","61","6"," "
"Pinehurst","2,276","8","0","0","2","6","115","27","85","3","0"
"Pineland","932","0","0","0","0","0","19","5","13","1","0"
"Pittsburg","4,533","37","0","2","6","29","177","54","120","3","0"
"Plainview","22,357","72","0","8","21","43","1,353","263","1,053","37","6"
"Plano","249,448","721","2","54","119","546","8,677","1,365","6,723","589","29"
"Pleasanton","9,372","24","0","11","2","11","234","38","187","9","3"
"Point Comfort","756","0","0","0","0","0","8","1","6","1","0"
"Ponder","722","2","0","0","0","2","13","2","10","1","0"
"Port Aransas","3,684","26","0","3","4","19","299","39","242","18","2"
"Port Arthur","57,660","370","11","26","118","215","2,809","938","1,632","239","40"
"Port Isabel","5,480","42","0","13","2","27","383","72","303","8","0"
"Portland","15,840","15","0","5","3","7","365","50","290","25","0"
"Port Lavaca","11,952","33","0","5","2","26","385","83","272","30","0"
"Port Neches","13,442","30","2","2","4","22","556","160","368","28","4"
"Poteet","3,636","5","0","1","0","4","113","37","71","5","1"
"Pottsboro","1,826","3","0","0","0","3","60","17","38","5","1"
"Premont","2,881","9","0","0","0","9","66","21","45","0","0"
"Presidio","4,729","6","0","0","0","6","29","5","19","5","0"
"Primera","3,153","0","0","0","0","0","63","15","41","7","2"
"Princeton","4,008","16","0","6","2","8","142","24","104","14","0"
"Progreso","5,132","19","0","0","0","19","106","34","70","2","2"
"Prosper","3,557","2","0","0","0","2","95","22","72","1","1"
"Queen City","1,612","7","0","0","2","5","101","19","82","0","0"
"Quinlan","1,475","1","0","0","0","1","56","11","36","9","0"
"Quitman","2,186","3","0","0","0","3","33","11","22","0","0"
"Ransom Canyon","1,080","0","0","0","0","0","9","1","8","0","0"
"Raymondville","9,612","131","0","11","8","112","841","184","649","8","2"
"Red Oak","6,550","21","0","1","1","19","244","61","164","19","0"
"Refugio","2,850","4","0","0","0","4","74","20","53","1","1"
"Reno","2,967","0","0","0","0","0","49","16","32","1","0"
"Richardson","100,896","261","2","12","98","149","3,478","764","2,437","277","6"
"Richland Hills","8,234","21","0","4","3","14","278","76","165","37","1"
"Richmond","13,215","68","3","6","11","48","412","112","270","30","10"
"Richwood","3,277","2","0","0","0","2","72","14","56","2","0"
"Riesel","1,016","3","0","0","0","3","9","2","7","0","0"
"Rio Grande City","13,623","50","2","0","4","44","501","128","319","54","1"
"River Oaks","7,058","9","0","1","2","6","183","51","110","22","1"
